"IndicatorName","SurveyID","FormularString","Latest...1.x","Sample.Size.x","Overall.Mean.x","Max.Leaf.Size.x","Max.Leaf.Access.x","Min.Leaf.Size.x","Min.Leaf.Access.x","Max.Leaf.Characteristics.x","Min.Leaf.Characteristics.x","InUse.x","Latest...1.y","Sample.Size.y","Overall.Mean.y","Max.Leaf.Size.y","Max.Leaf.Access.y","Min.Leaf.Size.y","Min.Leaf.Access.y","Max.Leaf.Characteristics.y","Min.Leaf.Characteristics.y","InUse.y","VariableID","DatasetSource","MergeResult","AnaResult","Country_ISO","Year","TreeID"
"ContraceptiveMethod","NPL2019","aGroup+Education+NUnder5+PoorerHousehold+Residence","1","7938.74537920106",0.623181168832404,"0.108310495157839",0.878175054249111,"0.102431549549315","0.364771500823004","MAX-leaf // aGroup ~ 35+ // NUnder5 ~ 0 // PoorerHousehold ~ 1","MIN-leaf // aGroup~15-24 // NUnder5~1 + 2 + 3 + 4 + 5 + 8 // Residence~Urban","Y","1","7938.74537920106",0.623181168832404,"0.108310495157839",0.878175054249111,"0.102431549549315","0.364771500823004","MAX-leaf // aGroup ~ 35+ // NUnder5 ~ 0 // PoorerHousehold ~ 1","MIN-leaf // aGroup~15-24 // NUnder5~1 + 2 + 3 + 4 + 5 + 8 // Residence~Urban","Y","W11","IR+WM","Both","Two","NPL","2019","NPL+2019+ContraceptiveMethod+aGroup+Education+NUnder5+PoorerHousehold+Residence"
"ContraceptiveMethod","TKM2015","aGroup+Education+Language+NUnder5+PoorerHousehold+Residence","0","3168.49018490003",0.726455217062118,"0.114293799756318",0.869237671090481,"0.095307145762389","0.460018715092758","MAX-leaf // aGroup ~ 35+ // Residence ~ Rural // PoorerHousehold ~ 0","MIN-leaf // aGroup~15-24","Y","0","3168.49018490003",0.726455217062118,"0.114293799756318",0.869237671090481,"0.095307145762389","0.460018715092758","MAX-leaf // aGroup ~ 35+ // Residence ~ Rural // PoorerHousehold ~ 0","MIN-leaf // aGroup~15-24","Y","W11","IR+WM","Both","Two","TKM","2015","TKM+2015+ContraceptiveMethod+aGroup+Education+Language+NUnder5+PoorerHousehold+Residence"
"ContraceptiveMethod","TJK70","aGroup+Education+PoorerHousehold+Residence+Under5","1","4049.373719",0.522360620131244,"0.084423235473663",0.695381430952608,"0.175044769435369","0.374185694535091","MAX-leaf // Under5 ~ 0 // aGroup ~ 35+ // Residence ~ Urban","MIN-leaf // Under5~1 + 2 + 3 // PoorerHousehold~1","Y","1","4049.373719",0.522360620131244,"0.084423235473663",0.695381430952608,"0.175044769435369","0.374185694535091","MAX-leaf // Under5 ~ 0 // aGroup ~ 35+ // Residence ~ Urban","MIN-leaf // Under5~1 + 2 + 3 // PoorerHousehold~1","Y","W11","IR+WM","Both","Two","TJK","2017","TJK+2017+ContraceptiveMethod+aGroup+Education+PoorerHousehold+Residence+Under5"
"ContraceptiveMethod","THA2015","aGroup+Education+Language+NUnder5+PoorerHousehold+Religion+Residence","0.5","13990.7124470008",0.904280505519109,"0.147282695391867",0.962284223408147,"0.011749900966718","0.680690129633117","MAX-leaf // Religion ~ MinorReligion + Buddhism // Education ~ Lower // Residence ~ Rural // PoorerHousehold ~ 1","MIN-leaf // Religion~Islam // Language~MinorLanguage","Y","0.5","13990.7124470008",0.904280505519109,"0.147282695391867",0.962284223408147,"0.011749900966718","0.680690129633117","MAX-leaf // Religion ~ MinorReligion + Buddhism // Education ~ Lower // Residence ~ Rural // PoorerHousehold ~ 1","MIN-leaf // Religion~Islam // Language~MinorLanguage","Y","W11","IR+WM","Both","Two","THA","2015","THA+2015+ContraceptiveMethod+aGroup+Education+Language+NUnder5+PoorerHousehold+Religion+Residence"
"ContraceptiveMethod","TJK61","aGroup+Education+PoorerHousehold+Residence+Under5","0","3316.961192",0.510101538444529,"0.225863967841081",0.711415485979843,"0.154401103707577","0.25546352024948","MAX-leaf // Under5 ~ 0 // PoorerHousehold ~ 0","MIN-leaf // Under5~1 + 2 + 3 + 4 // aGroup~15-24","Y","0","3316.961192",0.510101538444529,"0.225863967841081",0.711415485979843,"0.154401103707577","0.25546352024948","MAX-leaf // Under5 ~ 0 // PoorerHousehold ~ 0","MIN-leaf // Under5~1 + 2 + 3 + 4 // aGroup~15-24","Y","W11","IR+WM","Both","Two","TJK","2012","TJK+2012+ContraceptiveMethod+aGroup+Education+PoorerHousehold+Residence+Under5"
"ContraceptiveMethod","TKM2019","aGroup+Education+NUnder5+PoorerHousehold+Residence","1","3036.085552",0.797248535834408,"0.199620506280121",0.896610197387511,"0.108934337104609","0.74411784865145","MAX-leaf // NUnder5 ~ 0 // Residence ~ Rural","MIN-leaf // NUnder5~1 + 2 + 3 + 4 + 8 // PoorerHousehold~0 // Residence~Rural","Y","1","3036.085552",0.797248535834408,"0.199620506280121",0.896610197387511,"0.108934337104609","0.74411784865145","MAX-leaf // NUnder5 ~ 0 // Residence ~ Rural","MIN-leaf // NUnder5~1 + 2 + 3 + 4 + 8 // PoorerHousehold~0 // Residence~Rural","Y","W11","IR+WM","Both","Two","TKM","2019","TKM+2019+ContraceptiveMethod+aGroup+Education+NUnder5+PoorerHousehold+Residence"
"ContraceptiveMethod","THA2015","aGroup+Education+NUnder5+PoorerHousehold+Residence","0.5","13990.7124470008",0.904280505519109,"0.252342545456941",0.939759111350323,"0.067538821436081","0.851917735034461","MAX-leaf // Education ~ Lower // Residence ~ Rural","MIN-leaf // Education~Secondary + Higher // aGroup~25-34 + 35+ // PoorerHousehold~0 // Residence~Urban // NUnder5~1 + 2 + 3 + 4 + 5","Y","0.5","13990.7124470008",0.904280505519109,"0.252342545456941",0.939759111350323,"0.067538821436081","0.851917735034461","MAX-leaf // Education ~ Lower // Residence ~ Rural","MIN-leaf // Education~Secondary + Higher // aGroup~25-34 + 35+ // PoorerHousehold~0 // Residence~Urban // NUnder5~1 + 2 + 3 + 4 + 5","Y","W11","IR+WM","Both","Two","THA","2015","THA+2015+ContraceptiveMethod+aGroup+Education+NUnder5+PoorerHousehold+Residence"
"ContraceptiveMethod","PNG70","aGroup+Education+PoorerHousehold+Residence+Under5","1","6907.009251",0.491632260447366,"0.094316566306275",0.649966797831204,"0.198812185867739","0.344682298153757","MAX-leaf // PoorerHousehold ~ 0 // aGroup ~ 25-34 + 35+ // Under5 ~ 0 // Education ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1 // Under5~1 + 2 + 3","Y","1","6907.009251",0.491632260447366,"0.094316566306275",0.649966797831204,"0.198812185867739","0.344682298153757","MAX-leaf // PoorerHousehold ~ 0 // aGroup ~ 25-34 + 35+ // Under5 ~ 0 // Education ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1 // Under5~1 + 2 + 3","N","W11","IR+WM","Both","Two","PNG","2018","PNG+2018+ContraceptiveMethod+aGroup+Education+PoorerHousehold+Residence+Under5"
"ContraceptiveMethod","IDN71","aGroup+Education+PoorerHousehold+Residence+Under5","1","26607.459659",0.771421888750556,"0.111875495599713",0.865445405728916,"0.110310628170292","0.680945263909988","MAX-leaf // Education ~ Lower // aGroup ~ 15-24 + 25-34","MIN-leaf // Education~Higher","Y","1","26607.459659",0.771421888750556,"0.111875495599713",0.865445405728916,"0.110310628170292","0.680945263909988","MAX-leaf // Education ~ Lower // aGroup ~ 15-24 + 25-34","MIN-leaf // Education~Higher","Y","W11","IR+WM","Both","Two","IDN","2017","IDN+2017+ContraceptiveMethod+aGroup+Education+PoorerHousehold+Residence+Under5"
"ContraceptiveMethod","KAZ2015","aGroup+Education+NUnder5+PoorerHousehold+Residence","1","5876.78004375741",0.761480341452003,"0.149203599545907",0.829835115460996,"0.113022568334832","0.655240480250801","MAX-leaf // aGroup ~ 35+ // Education ~ Higher","MIN-leaf // aGroup~15-24","Y","1","5876.78004375741",0.761480341452003,"0.149203599545907",0.829835115460996,"0.113022568334832","0.655240480250801","MAX-leaf // aGroup ~ 35+ // Education ~ Higher","MIN-leaf // aGroup~15-24","Y","W11","IR+WM","Both","Two","KAZ","2015","KAZ+2015+ContraceptiveMethod+aGroup+Education+NUnder5+PoorerHousehold+Residence"
"ContraceptiveMethod","BTN2010","aGroup+Education+NUnder5+PoorerHousehold+Residence","1","8400.593145",0.780597514224693,"0.108230798862239",0.877396516067233,"0.176182760366262","0.661602608550047","MAX-leaf // aGroup ~ 35+ // PoorerHousehold ~ 1 // NUnder5 ~ 0","MIN-leaf // aGroup~15-24","Y","1","8400.593145",0.780597514224693,"0.108230798862239",0.877396516067233,"0.176182760366262","0.661602608550047","MAX-leaf // aGroup ~ 35+ // PoorerHousehold ~ 1 // NUnder5 ~ 0","MIN-leaf // aGroup~15-24","Y","W11","IR+WM","Both","Two","BTN","2010","BTN+2010+ContraceptiveMethod+aGroup+Education+NUnder5+PoorerHousehold+Residence"
"ContraceptiveMethod","KGZ2014","aGroup+Education+Language+NUnder5+PoorerHousehold+Religion+Residence","0.5","2674.4331013031",0.710896118237976,"0.068296888632941",0.873300893113922,"0.08924782802316","0.431341676036125","MAX-leaf // aGroup ~ 35+ // Language ~ MinorLanguage + Kyrgyz + Russian // NUnder5 ~ 0 // Residence ~ Urban","MIN-leaf // aGroup~15-24 // NUnder5~0 + 1","Y","0.5","2674.4331013031",0.710896118237976,"0.068296888632941",0.873300893113922,"0.08924782802316","0.431341676036125","MAX-leaf // aGroup ~ 35+ // Language ~ MinorLanguage + Kyrgyz + Russian // NUnder5 ~ 0 // Residence ~ Urban","MIN-leaf // aGroup~15-24 // NUnder5~0 + 1","Y","W11","IR+WM","Both","Two","KGZ","2014","KGZ+2014+ContraceptiveMethod+aGroup+Education+Language+NUnder5+PoorerHousehold+Religion+Residence"
"ContraceptiveMethod","MNG2013","aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence","0","5977.94967207981",0.699595012507127,"0.099300285874635",0.838320429553503,"0.167654462320698","0.590669858515572","MAX-leaf // Residence ~ Rural // Education ~ Lower + Secondary // Ethnicity ~ Khalkh // aGroup ~ 35+","MIN-leaf // Residence~Urban // NUnder5~0 // Education~Higher","Y","0","5977.94967207981",0.699595012507127,"0.099300285874635",0.838320429553503,"0.167654462320698","0.590669858515572","MAX-leaf // Residence ~ Rural // Education ~ Lower + Secondary // Ethnicity ~ Khalkh // aGroup ~ 35+","MIN-leaf // Residence~Urban // NUnder5~0 // Education~Higher","Y","W11","IR+WM","Both","Two","MNG","2013","MNG+2013+ContraceptiveMethod+aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence"
"ContraceptiveMethod","TON2019","aGroup+Education+NUnder5+PoorerHousehold+Residence","1","942.918521201088",0.457257470493059,"0.09637359751583",0.579645314374447,"0.090263518908367","0.260934499012487","MAX-leaf // aGroup ~ 35+ // NUnder5 ~ 1 // PoorerHousehold ~ 0","MIN-leaf // aGroup~15-24 // NUnder5~0 + 1","Y","1","942.918521201088",0.457257470493059,"0.09637359751583",0.579645314374447,"0.090263518908367","0.260934499012487","MAX-leaf // aGroup ~ 35+ // NUnder5 ~ 1 // PoorerHousehold ~ 0","MIN-leaf // aGroup~15-24 // NUnder5~0 + 1","Y","W11","IR+WM","Both","Two","TON","2019","TON+2019+ContraceptiveMethod+aGroup+Education+NUnder5+PoorerHousehold+Residence"
"ContraceptiveMethod","TON2019","aGroup+Education+NUnder5+PoorerHousehold+Residence","1","937.51524058557",0.459139720899018,"0.29393034336303",0.525796922504044,"0.141590266496228","0.302031230294761","MAX-leaf // aGroup ~ 35+ // PoorerHousehold ~ 0","MIN-leaf // aGroup~15-24","Y","1","937.51524058557",0.459139720899018,"0.29393034336303",0.525796922504044,"0.141590266496228","0.302031230294761","MAX-leaf // aGroup ~ 35+ // PoorerHousehold ~ 0","MIN-leaf // aGroup~15-24","Y","W11","IR+WM","Both","Two","TON","2019","TON+2019+ContraceptiveMethod+aGroup+Education+NUnder5+PoorerHousehold+Residence"
"ContraceptiveMethod","BGD70","aGroup+Education+PoorerHousehold+Residence+Under5","0.5","12543.75998",0.726452804544176,"0.194111248451997",0.798037787749073,"0.123085836899121","0.639213713805437","MAX-leaf // aGroup ~ 25-34 // Under5 ~ 0","MIN-leaf // aGroup~15-24 + 35+ // Under5~0 // Education~Secondary + Higher","Y","0.5","12543.75998",0.726452804544176,"0.194111248451997",0.798037787749073,"0.123085836899121","0.639213713805437","MAX-leaf // aGroup ~ 25-34 // Under5 ~ 0","MIN-leaf // aGroup~15-24 + 35+ // Under5~0 // Education~Secondary + Higher","Y","W11","IR+WM","Both","Two","BGD","2014","BGD+2014+ContraceptiveMethod+aGroup+Education+PoorerHousehold+Residence+Under5"
"ContraceptiveMethod","LAO2011","aGroup+Education+NUnder5+PoorerHousehold+Residence","0","11361.5632920152",0.615495727591888,"0.101999381978058",0.783646895325745,"0.083833126008322","0.468550246344301","MAX-leaf // aGroup ~ 25-34 // NUnder5 ~ 0 // Education ~ Lower","MIN-leaf // aGroup~15-24 // PoorerHousehold~1","Y","0","11361.5632920152",0.615495727591888,"0.101999381978058",0.783646895325745,"0.083833126008322","0.468550246344301","MAX-leaf // aGroup ~ 25-34 // NUnder5 ~ 0 // Education ~ Lower","MIN-leaf // aGroup~15-24 // PoorerHousehold~1","N","W11","IR+WM","Both","Two","LAO","2011","LAO+2011+ContraceptiveMethod+aGroup+Education+NUnder5+PoorerHousehold+Residence"
"ContraceptiveMethod","KIR2019","aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence","1","1651.03961077844",0.510893524517726,"0.094101822705518",0.700151512197299,"0.070512336741583","0.298833495996132","MAX-leaf // Religion ~ UnitingChurch // aGroup ~ 35+","MIN-leaf // Religion~LatterDaySaints + RomanCatholic // aGroup~15-24 // Education~Higher","Y","1","1651.03961077844",0.510893524517726,"0.094101822705518",0.700151512197299,"0.070512336741583","0.298833495996132","MAX-leaf // Religion ~ UnitingChurch // aGroup ~ 35+","MIN-leaf // Religion~LatterDaySaints + RomanCatholic // aGroup~15-24 // Education~Higher","Y","W11","IR+WM","Both","Two","KIR","2019","KIR+2019+ContraceptiveMethod+aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence"
"ContraceptiveMethod","KAZ2015","aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Residence","1","5876.78004375741",0.761480341452003,"0.149203599545907",0.829835115460996,"0.113022568334832","0.655240480250801","MAX-leaf // aGroup ~ 35+ // Education ~ Higher","MIN-leaf // aGroup~15-24","Y","1","5876.78004375741",0.761480341452003,"0.149203599545907",0.829835115460996,"0.113022568334832","0.655240480250801","MAX-leaf // aGroup ~ 35+ // Education ~ Higher","MIN-leaf // aGroup~15-24","Y","W11","IR+WM","Both","Two","KAZ","2015","KAZ+2015+ContraceptiveMethod+aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Residence"
"ContraceptiveMethod","GEO2018","aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Residence","1","3204.51801923649",0.484609849905267,"0.163213346779679",0.694579665139483,"0.129472567304252","0.277422620357694","MAX-leaf // aGroup ~ 15-24 + 25-34 // Ethnicity ~ Georgian // PoorerHousehold ~ 0 // Education ~ Higher","MIN-leaf // aGroup~35+ // Education~Lower + Secondary // Residence~RURAL","Y","1","3204.51801923649",0.484609849905267,"0.163213346779679",0.694579665139483,"0.129472567304252","0.277422620357694","MAX-leaf // aGroup ~ 15-24 + 25-34 // Ethnicity ~ Georgian // PoorerHousehold ~ 0 // Education ~ Higher","MIN-leaf // aGroup~35+ // Education~Lower + Secondary // Residence~RURAL","Y","W11","IR+WM","Both","Two","GEO","2018","GEO+2018+ContraceptiveMethod+aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Residence"
"ContraceptiveMethod","AFG70","aGroup+Education+PoorerHousehold+Residence+Under5","1","13482.711327",0.421318156803106,"0.165698376077083",0.668295709831816,"0.166801254692472","0.311940495878659","MAX-leaf // Under5 ~ 0","MIN-leaf // Under5~2 + 3 + 4 // Residence~Rural // PoorerHousehold~1","Y","1","13482.711327",0.421318156803106,"0.165698376077083",0.668295709831816,"0.166801254692472","0.311940495878659","MAX-leaf // Under5 ~ 0","MIN-leaf // Under5~2 + 3 + 4 // Residence~Rural // PoorerHousehold~1","Y","W11","IR+WM","Both","Two","AFG","2015","AFG+2015+ContraceptiveMethod+aGroup+Education+PoorerHousehold+Residence+Under5"
"ContraceptiveMethod","PAK61","aGroup+Education+PoorerHousehold+Residence+Under5","0","7179.120099",0.47031353249966,"0.232655744292765",0.607256342955654,"0.264126418955453","0.355762559926168","MAX-leaf // Under5 ~ 0 // Education ~ Lower","MIN-leaf // Under5~1 + 2 + 3 + 4 + 5 // PoorerHousehold~1","Y","0","7179.120099",0.47031353249966,"0.232655744292765",0.607256342955654,"0.264126418955453","0.355762559926168","MAX-leaf // Under5 ~ 0 // Education ~ Lower","MIN-leaf // Under5~1 + 2 + 3 + 4 + 5 // PoorerHousehold~1","N","W11","IR+WM","Both","Two","PAK","2013","PAK+2013+ContraceptiveMethod+aGroup+Education+PoorerHousehold+Residence+Under5"
"ContraceptiveMethod","TON2019","aGroup+Education+NUnder5+PoorerHousehold+Residence","1","942.918521201088",0.457257470493059,"0.09637359751583",0.579645314374447,"0.090263518908367","0.260934499012487","MAX-leaf // aGroup ~ 35+ // NUnder5 ~ 1 // PoorerHousehold ~ 0","MIN-leaf // aGroup~15-24 // NUnder5~0 + 1","Y","1","937.51524058557",0.459139720899018,"0.29393034336303",0.525796922504044,"0.141590266496228","0.302031230294761","MAX-leaf // aGroup ~ 35+ // PoorerHousehold ~ 0","MIN-leaf // aGroup~15-24","Y","W11","IR+WM","Both","Two","TON","2019","TON+2019+ContraceptiveMethod+aGroup+Education+NUnder5+PoorerHousehold+Residence"
"ContraceptiveMethod","BGD2019","aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence","1","37696.6137570694",0.801665518366682,"0.076352077151176",0.891167882425989,"0.104881808575773","0.73430645323646","MAX-leaf // PoorerHousehold ~ 1 // aGroup ~ 15-24 + 25-34 // NUnder5 ~ 0","MIN-leaf // PoorerHousehold~0 // aGroup~15-24 + 35+ // Residence~Rural // NUnder5~1 + 2 + 3 + 4 + 5 + 6","Y","1","37696.6137570694",0.801665518366682,"0.076352077151176",0.891167882425989,"0.104881808575773","0.73430645323646","MAX-leaf // PoorerHousehold ~ 1 // aGroup ~ 15-24 + 25-34 // NUnder5 ~ 0","MIN-leaf // PoorerHousehold~0 // aGroup~15-24 + 35+ // Residence~Rural // NUnder5~1 + 2 + 3 + 4 + 5 + 6","Y","W11","IR+WM","Both","Two","BGD","2019","BGD+2019+ContraceptiveMethod+aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence"
"ContraceptiveMethod","VNM2010","aGroup+Education+NUnder5+PoorerHousehold+Residence","0","7025.88322316195",0.713243142146485,"0.1467595992454",0.795737951368777,"0.095034390526563","0.589016676100039","MAX-leaf // aGroup ~ 25-34 // PoorerHousehold ~ 1","MIN-leaf // aGroup~15-24","Y","0","7025.88322316195",0.713243142146485,"0.1467595992454",0.795737951368777,"0.095034390526563","0.589016676100039","MAX-leaf // aGroup ~ 25-34 // PoorerHousehold ~ 1","MIN-leaf // aGroup~15-24","Y","W11","IR+WM","Both","Two","VNM","2010","VNM+2010+ContraceptiveMethod+aGroup+Education+NUnder5+PoorerHousehold+Residence"
"ContraceptiveMethod","KHM72","aGroup+Education+PoorerHousehold+Residence+Under5","1","8273.963625",0.565375074029287,"0.115517725762301",0.715228512024784,"0.085131037544294","0.416183556750882","MAX-leaf // Residence ~ Rural // aGroup ~ 25-34 // Under5 ~ 0","MIN-leaf // Residence~Urban // aGroup~15-24 + 35+","Y","1","8273.963625",0.565375074029287,"0.115517725762301",0.715228512024784,"0.085131037544294","0.416183556750882","MAX-leaf // Residence ~ Rural // aGroup ~ 25-34 // Under5 ~ 0","MIN-leaf // Residence~Urban // aGroup~15-24 + 35+","Y","W11","IR+WM","Both","Two","KHM","2014","KHM+2014+ContraceptiveMethod+aGroup+Education+PoorerHousehold+Residence+Under5"
"ContraceptiveMethod","VNM2010","aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence","0","7025.88322316195",0.713243142146485,"0.04714252753151",0.855226939663027,"0.095034390526563","0.589016676100039","MAX-leaf // aGroup ~ 35+ // PoorerHousehold ~ 1 // Ethnicity ~ Non-Kinh","MIN-leaf // aGroup~15-24","Y","0","7025.88322316195",0.713243142146485,"0.04714252753151",0.855226939663027,"0.095034390526563","0.589016676100039","MAX-leaf // aGroup ~ 35+ // PoorerHousehold ~ 1 // Ethnicity ~ Non-Kinh","MIN-leaf // aGroup~15-24","Y","W11","IR+WM","Both","Two","VNM","2010","VNM+2010+ContraceptiveMethod+aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence"
"ContraceptiveMethod","KGZ2018","aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Residence","1","2092.48100719186",0.751507628377114,"0.11441895283315",0.898375051351289,"0.125189351445834","0.604732143781717","MAX-leaf // aGroup ~ 15-24 + 25-34 // NUnder5 ~ 0 + 1 // Education ~ Higher","MIN-leaf // aGroup~35+ // PoorerHousehold~1 // NUnder5~0","Y","1","2092.48100719186",0.751507628377114,"0.11441895283315",0.898375051351289,"0.125189351445834","0.604732143781717","MAX-leaf // aGroup ~ 15-24 + 25-34 // NUnder5 ~ 0 + 1 // Education ~ Higher","MIN-leaf // aGroup~35+ // PoorerHousehold~1 // NUnder5~0","Y","W11","IR+WM","Both","Two","KGZ","2018","KGZ+2018+ContraceptiveMethod+aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Residence"
"ContraceptiveMethod","IND71","aGroup+Education+PoorerHousehold+Residence+Under5","1","351139.808871",0.728114772483478,"0.253328761136502",0.898380342372991,"0.150732524486975","0.459892602921857","MAX-leaf // Under5 ~ 0 // aGroup ~ 35+ // Education ~ Lower","MIN-leaf // Under5~1 + 2 + 3 + 4 + 5 + 6 // PoorerHousehold~1","Y","1","351139.808871",0.728114772483478,"0.253328761136502",0.898380342372991,"0.150732524486975","0.459892602921857","MAX-leaf // Under5 ~ 0 // aGroup ~ 35+ // Education ~ Lower","MIN-leaf // Under5~1 + 2 + 3 + 4 + 5 + 6 // PoorerHousehold~1","N","W11","IR+WM","Both","Two","IND","2016","IND+2016+ContraceptiveMethod+aGroup+Education+PoorerHousehold+Residence+Under5"
