TreeID,IndicatorName.x,,SurveyID.x,FormularString.x,Latest...1.x,Sample.Size.x,Overall.Mean.x,Overall.Mean,,Max.Leaf.Size.x,Max.Leaf.Access.x,Min.Leaf.Size.x,Min.Leaf.Access.x,Max.Leaf.Characteristics.x,Min.Leaf.Characteristics.x,Sample.Size,Overall.Mean,Max.Leaf.Size,Max.Leaf.Access,Min.Leaf.Size,Min.Leaf.Access,Max.Leaf.Characteristics,Min.Leaf.Characteristics,,,,,,InUse.x.x,Latest...1.y,Sample.Size.y,Overall.Mean.y,Max.Leaf.Size.y,Max.Leaf.Access.y,Min.Leaf.Size.y,Min.Leaf.Access.y,Max.Leaf.Characteristics.y,Min.Leaf.Characteristics.y,InUse.y.x,VariableID.x,DatasetSource.x,MergeResult,AnaResult,Country_ISO.x,Year.x,data1,IndicatorName.y,Country_ISO.y,Year.y,Analysis,Sample.Size,Overall.Mean,Max.Leaf.Size,Max.Leaf.Access,Min.Leaf.Size,Min.Leaf.Access,Max.Leaf.Characteristics,Min.Leaf.Characteristics,FormularString.y,SurveyID.y,Country,Year.y,SurveySource,CountryCode,VersionCode,MetadataFile,InUse.x.y,MICS_Education_data,AdditionalVariables,Religion_data,Ethnicity_data,Language_data,VariableID.y,SurveySouce,DatasetSource.y,InUse.y.y,data2
PAK+2013+NotWasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5,NotWasting,,PAK61,MotherEducation+PoorerHousehold+Residence+Sex+Under5,0,3487.767426,89.17%,89.17%,0.00%,0.236812472311908,0.944941421755713,0.197162799294978,0.8347935313524,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 2 + 7 + 8 + 13,MIN-leaf // PoorerHousehold~1 // Under5~1 + 3 + 6,3487.767426,0.891734107559728,0.233156906030465,0.944551151120612,0.422672411299706,0.859249685806321,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 2,MIN-leaf // PoorerHousehold~1,,,,,,Y,0,3487.767426,0.891734107559728,0.236812472311908,0.944941421755713,0.197162799294978,0.8347935313524,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 2 + 7 + 8 + 13,MIN-leaf // PoorerHousehold~1 // Under5~1 + 3 + 6,N,K13,,Both,Two,PAK,2013,1,NotWasting,PAK,2013,NotWasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3487.767426,0.891734107559728,0.233156906030465,0.944551151120612,0.422672411299706,0.859249685806321,MAX-leaf // PoorerHousehold ~ 0 // Under5 ~ 2,MIN-leaf // PoorerHousehold~1,MotherEducation+PoorerHousehold+Residence+Sex+Under5,PAK61,Pakistan,2013,DHS,PK,61,,Y,,,,,,K13,,,Y,1
PAK+2013+Overweight+MotherEducation+PoorerHousehold+Residence+Sex+Under5,Overweight,,PAK61,MotherEducation+PoorerHousehold+Residence+Sex+Under5,0,3487.767426,3.28%,3.28%,0.00%,0.085169816022016,0.06138017147204,0.090931860202539,0.01107299725637,MAX-leaf // MotherEducation ~ Higher,MIN-leaf // MotherEducation~Lower + Secondary // Under5~1 // Sex~Male,3487.767426,0.032787958895284,0.151216873598956,0.049745496896693,0.152819931176225,0.029043553511326,MAX-leaf // Residence ~ Urban // Sex ~ Female,MIN-leaf // Residence~Urban // Sex~Male,,,,,,Y,0,3487.767426,0.032787958895284,0.085169816022016,0.06138017147204,0.090931860202539,0.01107299725637,MAX-leaf // MotherEducation ~ Higher,MIN-leaf // MotherEducation~Lower + Secondary // Under5~1 // Sex~Male,N,K15,,Both,Two,PAK,2013,1,Overweight,PAK,2013,Overweight ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3487.767426,0.032787958895284,0.151216873598956,0.049745496896693,0.152819931176225,0.029043553511326,MAX-leaf // Residence ~ Urban // Sex ~ Female,MIN-leaf // Residence~Urban // Sex~Male,MotherEducation+PoorerHousehold+Residence+Sex+Under5,PAK61,Pakistan,2013,DHS,PK,61,,Y,,,,,,K15,,,Y,1
PAK+2013+Stunting+MotherEducation+PoorerHousehold+Residence+Sex+Under5,Stunting,,PAK61,MotherEducation+PoorerHousehold+Residence+Sex+Under5,0,3487.767426,45.07%,45.07%,0.00%,0.202295306372874,0.649446549457849,0.080822548515883,0.196190998474115,MAX-leaf // MotherEducation ~ Lower // PoorerHousehold ~ 1 // Sex ~ Male,MIN-leaf // MotherEducation~Secondary + Higher // Under5~0 + 3 + 4 + 6 + 8,3487.767426,0.450661710492161,0.208050308512745,0.645941075438127,0.171991369472695,0.232355493001723,MAX-leaf // PoorerHousehold ~ 1 // Sex ~ Male,MIN-leaf // PoorerHousehold~0 // MotherEducation~Secondary,,,,,,Y,0,3487.767426,0.450661710492161,0.202295306372874,0.649446549457849,0.080822548515883,0.196190998474115,MAX-leaf // MotherEducation ~ Lower // PoorerHousehold ~ 1 // Sex ~ Male,MIN-leaf // MotherEducation~Secondary + Higher // Under5~0 + 3 + 4 + 6 + 8,N,K16,,Both,Two,PAK,2013,1,Stunting,PAK,2013,Stunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3487.767426,0.450661710492161,0.208050308512745,0.645941075438127,0.171991369472695,0.232355493001723,MAX-leaf // PoorerHousehold ~ 1 // Sex ~ Male,MIN-leaf // PoorerHousehold~0 // MotherEducation~Secondary,MotherEducation+PoorerHousehold+Residence+Sex+Under5,PAK61,Pakistan,2013,DHS,PK,61,,Y,,,,,,K16,,,Y,1
PAK+2013+Wasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5,Wasting,,PAK61,MotherEducation+PoorerHousehold+Residence+Sex+Under5,0,3487.767426,10.83%,10.83%,0.00%,0.197162799294978,0.1652064686476,0.236812472311908,0.055058578244287,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 1 + 3 + 6,MIN-leaf // PoorerHousehold~0 // Under5~2 + 7 + 8 + 13,3487.767426,0.108265892440272,0.422672411299706,0.140750314193679,0.233156906030465,0.055448848879388,MAX-leaf // PoorerHousehold ~ 1,MIN-leaf // PoorerHousehold~0 // Under5~2,,,,,,Y,0,3487.767426,0.108265892440272,0.197162799294978,0.1652064686476,0.236812472311908,0.055058578244287,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 1 + 3 + 6,MIN-leaf // PoorerHousehold~0 // Under5~2 + 7 + 8 + 13,N,K17,,Both,Two,PAK,2013,1,Wasting,PAK,2013,Wasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,3487.767426,0.108265892440272,0.422672411299706,0.140750314193679,0.233156906030465,0.055448848879388,MAX-leaf // PoorerHousehold ~ 1,MIN-leaf // PoorerHousehold~0 // Under5~2,MotherEducation+PoorerHousehold+Residence+Sex+Under5,PAK61,Pakistan,2013,DHS,PK,61,,Y,,,,,,K17,,,Y,1
PAK+2018+Covid+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,Covid,,PAK71,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,1,80058.072788,5.49%,5.49%,0.00%,0.14412669430046,0.133191232485297,0.247544463860394,0.007456624976592,MAX-leaf // PoorerHousehold ~ 0 // EducationPR ~ Secondary + Higher // aGroupPR ~ 25-59 + 60+,MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24,80058.072788,0.054857487384561,0.14412669430046,0.133191232485297,0.247544463860394,0.007456624976592,MAX-leaf // PoorerHousehold ~ 0 // EducationPR ~ Secondary + Higher // aGroupPR ~ 25-59 + 60+,MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C11,PR+HL,Both,All,PAK,2018,1,Covid,PAK,2018,Covid ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex,80058.072788,0.054857487384561,0.14412669430046,0.133191232485297,0.247544463860394,0.007456624976592,MAX-leaf // PoorerHousehold ~ 0 // EducationPR ~ Secondary + Higher // aGroupPR ~ 25-59 + 60+,MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,PAK71,Pakistan,2018,DHS,PK,71,,Y,,,,,,C11,BOTH,PR+HL,Y,1
PAK+2018+HandWashPR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,HandWashPR,,PAK71,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,1,80058.072788,63.09%,63.09%,0.00%,0.156234648217448,0.858189558326684,0.123918530930298,0.329182828518219,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // EducationPR ~ Secondary + Higher,MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24 // Sex~Female,80058.072788,0.630897591124262,0.156234648217448,0.858189558326684,0.123918530930298,0.329182828518219,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // EducationPR ~ Secondary + Higher,MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24 // Sex~Female,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C13,,Both,All,PAK,2018,1,HandWashPR,PAK,2018,HandWashPR ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex,80058.072788,0.630897591124262,0.156234648217448,0.858189558326684,0.123918530930298,0.329182828518219,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // EducationPR ~ Secondary + Higher,MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24 // Sex~Female,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,PAK71,Pakistan,2018,DHS,PK,71,,Y,,,,,,C13,,,Y,1
PAK+2018+LearningPR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,LearningPR,,PAK71,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,1,80058.072788,96.68%,96.68%,0.00%,0.603499067207697,0.997849957846141,0.148956468931982,0.91462486991016,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // aGroupPR~25-59 + 60+,80058.072788,0.966799738009701,0.603499067207697,0.997849957846141,0.148956468931982,0.91462486991016,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // aGroupPR~25-59 + 60+,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C15,,Both,All,PAK,2018,1,LearningPR,PAK,2018,LearningPR ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex,80058.072788,0.966799738009701,0.603499067207697,0.997849957846141,0.148956468931982,0.91462486991016,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // aGroupPR~25-59 + 60+,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,PAK71,Pakistan,2018,DHS,PK,71,,Y,,,,,,C15,BOTH,,Y,1
PAK+2018+NotCrowdedPR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,NotCrowdedPR,,PAK71,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,1,80058.072788,11.96%,11.96%,0.00%,0.101665160958259,0.280732914322958,0.243995258788317,0.041308408979207,MAX-leaf // EducationPR ~ Higher,MIN-leaf // EducationPR~Lower + Secondary // aGroupPR~0-24 // PoorerHousehold~1,80058.072788,0.119573394807411,0.101665160958259,0.280732914322958,0.243995258788317,0.041308408979207,MAX-leaf // EducationPR ~ Higher,MIN-leaf // EducationPR~Lower + Secondary // aGroupPR~0-24 // PoorerHousehold~1,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C17,,Both,All,PAK,2018,1,NotCrowdedPR,PAK,2018,NotCrowdedPR ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex,80058.072788,0.119573394807411,0.101665160958259,0.280732914322958,0.243995258788317,0.041308408979207,MAX-leaf // EducationPR ~ Higher,MIN-leaf // EducationPR~Lower + Secondary // aGroupPR~0-24 // PoorerHousehold~1,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,PAK71,Pakistan,2018,DHS,PK,71,,Y,,,,,,C17,,,Y,1
PAK+2018+SafeSanitationPR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,SafeSanitationPR,,PAK71,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,1,80058.072788,70.72%,70.72%,0.00%,0.156234648217448,0.939501131190847,0.123625932930067,0.408460139320777,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // EducationPR ~ Secondary + Higher,MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24 // Sex~Male,80058.072788,0.707174309553029,0.156234648217448,0.939501131190847,0.123625932930067,0.408460139320777,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // EducationPR ~ Secondary + Higher,MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24 // Sex~Male,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C19,,Both,All,PAK,2018,1,SafeSanitationPR,PAK,2018,SafeSanitationPR ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex,80058.072788,0.707174309553029,0.156234648217448,0.939501131190847,0.123625932930067,0.408460139320777,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // EducationPR ~ Secondary + Higher,MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24 // Sex~Male,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,PAK71,Pakistan,2018,DHS,PK,71,,Y,,,,,,C19,,,Y,1
PAK+2018+WaterOnsitePR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,WaterOnsitePR,,PAK71,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,1,80058.072788,73.20%,73.20%,0.00%,0.122202565766316,0.790149739021044,0.123918530930298,0.67472572541272,MAX-leaf // PoorerHousehold ~ 0 // EducationPR ~ Lower // aGroupPR ~ 25-59 + 60+,MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24 // Sex~Female,80058.072788,0.731957887697036,0.122202565766316,0.790149739021044,0.123918530930298,0.67472572541272,MAX-leaf // PoorerHousehold ~ 0 // EducationPR ~ Lower // aGroupPR ~ 25-59 + 60+,MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24 // Sex~Female,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C20,,Both,All,PAK,2018,1,WaterOnsitePR,PAK,2018,WaterOnsitePR ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex,80058.072788,0.731957887697036,0.122202565766316,0.790149739021044,0.123918530930298,0.67472572541272,MAX-leaf // PoorerHousehold ~ 0 // EducationPR ~ Lower // aGroupPR ~ 25-59 + 60+,MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24 // Sex~Female,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,PAK71,Pakistan,2018,DHS,PK,71,,Y,,,,,,C20,,,Y,1
PHL+2013+AccessElectricity+HighestEducation+PoorerHousehold+Residence,AccessElectricity,,PHL61,HighestEducation+PoorerHousehold+Residence,0,14803.99753,87.55%,87.55%,0.00%,0.609962709646555,0.99464135841751,0.105149462153417,0.496145864569698,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,14803.99753,0.875483810756891,0.609962709646555,0.99464135841751,0.10508239520086,0.496462520762174,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H11,HR+HH,Both,All,PHL,2013,1,AccessElectricity,PHL,2013,AccessElectricity ~ PoorerHousehold + Residence + HighestEducation,14803.99753,0.875483810756891,0.609962709646555,0.99464135841751,0.10508239520086,0.496462520762174,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,HighestEducation+PoorerHousehold+Residence,PHL61,Philippines,2013,DHS,PH,61,,Y,,,,,,H11,BOTH,HR+HH,Y,1
PHL+2013+BasicWater+HighestEducation+PoorerHousehold+Residence,BasicWater,,PHL61,HighestEducation+PoorerHousehold+Residence,0,14803.99753,90.01%,90.01%,0.00%,0.381853941109097,0.974278697264441,0.10508239520086,0.73571343233534,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,14803.99753,0.900061959818498,0.381853941109097,0.974278697264441,0.10508239520086,0.73571343233534,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H12,HR+HH,Both,All,PHL,2013,1,BasicWater,PHL,2013,BasicWater ~ PoorerHousehold + Residence + HighestEducation,14803.99753,0.900061959818498,0.381853941109097,0.974278697264441,0.10508239520086,0.73571343233534,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,HighestEducation+PoorerHousehold+Residence,PHL61,Philippines,2013,DHS,PH,61,,Y,,,,,,H12,BOTH,HR+HH,Y,1
PHL+2013+CleanFuel+HighestEducation+PoorerHousehold+Residence,CleanFuel,,PHL61,HighestEducation+PoorerHousehold+Residence,0,14803.99753,37.44%,37.44%,0.00%,0.258992211815096,0.780302424300926,0.291988904567169,0.010023156829228,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // HighestEducation ~ Higher,MIN-leaf // PoorerHousehold~1 // Residence~Rural,14803.99753,0.374355718296313,0.258992211815096,0.780302424300926,0.291988904567169,0.010023156829228,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // HighestEducation ~ Higher,MIN-leaf // PoorerHousehold~1 // Residence~Rural,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H13,HR+HH,Both,All,PHL,2013,1,CleanFuel,PHL,2013,CleanFuel ~ PoorerHousehold + Residence + HighestEducation,14803.99753,0.374355718296313,0.258992211815096,0.780302424300926,0.291988904567169,0.010023156829228,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // HighestEducation ~ Higher,MIN-leaf // PoorerHousehold~1 // Residence~Rural,HighestEducation+PoorerHousehold+Residence,PHL61,Philippines,2013,DHS,PH,61,,Y,,,,,,H13,BOTH,HR+HH,Y,1
PHL+2017+AccessElectricity+HighestEducation+PoorerHousehold+Residence,AccessElectricity,,PHL70,HighestEducation+PoorerHousehold+Residence,1,27495.99971,92.71%,92.71%,0.00%,0.596544163478245,0.996509485796052,0.101386584463272,0.67074791797551,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,27495.99971,0.927116688822514,0.596544163478245,0.996509485796052,0.101386584463272,0.67074791797551,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H11,HR+HH,Both,All,PHL,2017,1,AccessElectricity,PHL,2017,AccessElectricity ~ PoorerHousehold + Residence + HighestEducation,27495.99971,0.927116688822514,0.596544163478245,0.996509485796052,0.101386584463272,0.67074791797551,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,HighestEducation+PoorerHousehold+Residence,PHL70,Philippines,2017,DHS,PH,70,,Y,,,,,,H11,BOTH,HR+HH,Y,1
PHL+2017+BankAccount+aGroup+Education+PoorerHousehold+Residence,BankAccount,,PHL70,aGroup+Education+PoorerHousehold+Residence,1,25073.999827,22.27%,22.27%,0.00%,0.243583360977105,0.531105225269514,0.240968888238321,0.042993167213179,MAX-leaf // Education ~ Higher // aGroup ~ 25-34 + 35+,MIN-leaf // Education~Lower + Secondary // aGroup~15-24,25073.999827,0.222655224915026,0.137101911690142,0.569796743444807,0.109563962907975,0.02164375367787,MAX-leaf // Education ~ Higher // aGroup ~ 25-34 + 35+ // Residence ~ Urban,MIN-leaf // Education~Lower + Secondary // aGroup~15-24 // PoorerHousehold~1,,,,,,Y,1,25073.999827,0.222655224915026,0.243583360977105,0.531105225269514,0.240968888238321,0.042993167213179,MAX-leaf // Education ~ Higher // aGroup ~ 25-34 + 35+,MIN-leaf // Education~Lower + Secondary // aGroup~15-24,Y,B11,IR,Both,Two,PHL,2017,1,BankAccount,PHL,2017,BankAccount ~ PoorerHousehold + Residence + aGroup + Education,25073.999827,0.222655224915026,0.137101911690142,0.569796743444807,0.109563962907975,0.02164375367787,MAX-leaf // Education ~ Higher // aGroup ~ 25-34 + 35+ // Residence ~ Urban,MIN-leaf // Education~Lower + Secondary // aGroup~15-24 // PoorerHousehold~1,aGroup+Education+PoorerHousehold+Residence,PHL70,Philippines,2017,DHS,PH,70,,Y,,,,,,B11,DHS,IR,Y,1
PHL+2017+BasicWater+HighestEducation+PoorerHousehold+Residence,BasicWater,,PHL70,HighestEducation+PoorerHousehold+Residence,1,27495.99971,93.46%,93.46%,0.00%,0.348043863614079,0.99344863691427,0.101386584463272,0.783850489709816,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,27495.99971,0.934619497564724,0.348043863614079,0.99344863691427,0.101386584463272,0.783850489709816,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H12,HR+HH,Both,All,PHL,2017,1,BasicWater,PHL,2017,BasicWater ~ PoorerHousehold + Residence + HighestEducation,27495.99971,0.934619497564724,0.348043863614079,0.99344863691427,0.101386584463272,0.783850489709816,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,HighestEducation+PoorerHousehold+Residence,PHL70,Philippines,2017,DHS,PH,70,,Y,,,,,,H12,BOTH,HR+HH,Y,1
PHL+2017+CleanFuel+HighestEducation+PoorerHousehold+Residence,CleanFuel,,PHL70,HighestEducation+PoorerHousehold+Residence,1,27495.99971,50.53%,50.53%,0.00%,0.348043863614079,0.878968622141682,0.101386584463272,0.054587232553478,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,27495.99971,0.505275166479844,0.348043863614079,0.878968622141682,0.101386584463272,0.054587232553478,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H13,HR+HH,Both,All,PHL,2017,1,CleanFuel,PHL,2017,CleanFuel ~ PoorerHousehold + Residence + HighestEducation,27495.99971,0.505275166479844,0.348043863614079,0.878968622141682,0.101386584463272,0.054587232553478,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,HighestEducation+PoorerHousehold+Residence,PHL70,Philippines,2017,DHS,PH,70,,Y,,,,,,H13,BOTH,HR+HH,Y,1
PHL+2017+Covid+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,Covid,,PHL70,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,1,117065.939758,23.20%,23.20%,0.00%,0.195507251505542,0.45166678628085,0.103619026474104,0.042332169513775,MAX-leaf // PoorerHousehold ~ 0 // EducationPR ~ Higher,MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24 // Sex~Female,117065.939758,0.231982520929143,0.195507251505542,0.45166678628085,0.103619026474104,0.042332169513775,MAX-leaf // PoorerHousehold ~ 0 // EducationPR ~ Higher,MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24 // Sex~Female,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C11,PR+HL,Both,All,PHL,2017,1,Covid,PHL,2017,Covid ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex,117065.939758,0.231982520929143,0.195507251505542,0.45166678628085,0.103619026474104,0.042332169513775,MAX-leaf // PoorerHousehold ~ 0 // EducationPR ~ Higher,MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24 // Sex~Female,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,PHL70,Philippines,2017,DHS,PH,70,,Y,,,,,,C11,BOTH,PR+HL,Y,1
PHL+2017+HandWashPR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,HandWashPR,,PHL70,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,1,117065.939758,82.49%,82.49%,0.00%,0.171184823010235,0.906712805156262,0.254028365957463,0.719025121350555,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // EducationPR~Lower,117065.939758,0.824905998308537,0.171184823010235,0.906712805156262,0.254028365957463,0.719025121350555,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // EducationPR~Lower,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C13,,Both,All,PHL,2017,1,HandWashPR,PHL,2017,HandWashPR ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex,117065.939758,0.824905998308537,0.171184823010235,0.906712805156262,0.254028365957463,0.719025121350555,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // EducationPR~Lower,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,PHL70,Philippines,2017,DHS,PH,70,,Y,,,,,,C13,,,Y,1
PHL+2017+HigherEducation2535+PoorerHousehold+Residence+Sex,HigherEducation2535,,PHL70,PoorerHousehold+Residence+Sex,1,18288.9087,39.36%,39.36%,0.00%,0.311512513100359,0.562673845907758,0.195038716334125,0.106740092020071,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,18288.9087,0.393611495146236,0.125836566891496,0.577302475549975,0.195038716334125,0.106740092020071,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female // Residence ~ Rural,MIN-leaf // PoorerHousehold~1 // Sex~Male,,,,,,Y,1,18288.9087,0.393611495146236,0.311512513100359,0.562673845907758,0.195038716334125,0.106740092020071,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female,MIN-leaf // PoorerHousehold~1 // Sex~Male,Y,E11,,Both,Two,PHL,2017,1,HigherEducation2535,PHL,2017,HigherEducation2535 ~ PoorerHousehold + Residence + Sex,18288.9087,0.393611495146236,0.125836566891496,0.577302475549975,0.195038716334125,0.106740092020071,MAX-leaf // PoorerHousehold ~ 0 // Sex ~ Female // Residence ~ Rural,MIN-leaf // PoorerHousehold~1 // Sex~Male,PoorerHousehold+Residence+Sex,PHL70,Philippines,2017,DHS,PH,70,,Y,,,,,,E11,,,Y,1
